0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
0.99984,-0.017662,0,0.017662,0.99984,0,0,0,1,0,0,0
